name,citation,google_scholar,personal_page,twitter,linkedin,image,famous_work,honor,institution,position
Geoffrey Hinton,833235,JicYPdAAAAAJ,https://www.cs.toronto.edu/~hinton/,geoffreyhinton,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT694rsiJ72yoxYaMdcpN_gVSQwwiz0xG9Vt4bxg8281pC6xeJHOkgwFhtfWvaiGGkco4ttwZnuh1bU8NXPpo14RQ,"Boltzmann machines, 1985",Nobel Prize; Turing Award,University of Toronto; https://fundit.fr/sites/default/files/styles/max_650x650/public/actors/2527-universite-toronto.png?itok=mPR77h6x,Emeritus Professor
Kyunghyun Cho,171023,0RAmmIAAAAAJ,https://www.kyunghyuncho.me/,kchonyc,https://www.linkedin.com/in/kyunghyun-cho-2171681b,https://polymathic-ai.org/images/avatars/kyunghyun_cho.jpg,Neural machine translation by jointly learning to align and translate 2014,,New York University; https://cdn.freelogovectors.net/wp-content/uploads/2023/01/nyu_seal_new_york_university2-freelogovectors.net_.png,Associate Professor
Takeo Kanade,153585,LQ87h3sAAAAJ,https://www.ri.cmu.edu/ri-faculty/takeo-kanade/,,https://www.linkedin.com/in/takeo-kanade-9199604/,https://csd.cmu.edu/sites/default/files/2023-09/Kanade.jpg,An iterative image registration technique with an application to stereo vision 1981,,Carnegie Mellon University; https://seeklogo.com/images/C/carnegie-mellon-university-logo-389DF9E4D6-seeklogo.com.png,Professor
Jacob Vanderplas,174961,0tDjsNUAAAAJ,,jakevdp,,https://avatars.githubusercontent.com/u/781659?v=4,Python data science handbook: Essential tools for working with data 2016,,University of Washington's eScience Institute; https://escience.washington.edu/wp-content/uploads/2022/07/escience-logo.png,Director of open software
Sebastian Thrun,159718,q-buMEoAAAAJ,http://robot.cc/,,,https://www.speakersassociates.com/wp-content/uploads/elementor/thumbs/Sebastian-Thrun-speaker-r02p0bz05u36vjsci5eqgclhtpraqc95mm0ia0utfs.jpg,Probabilistic robotics 2002,,Stanford; https://betterbuildingssolutioncenter.energy.gov/sites/default/files/2024-08/Stanford%20Logo_0.png,Professor
Robert Schapire,159365,39JcQcEAAAAJ,,,,https://www.microsoft.com/en-us/research/wp-content/uploads/2017/09/avatar_user_33549_1504711750.jpg,Adaboost 1997,,Microsoft Research; https://media.licdn.com/dms/image/v2/D4E22AQHlbUZFwqyyuA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1712606729339?e=2147483647&v=beta&t=zhQGKfHwhLaTY7ZaSAYFdKr1CWozh8DVulDhESss34w,Researcher
Niki Parmar,190587,q2YXPSgAAAAJ,,nikiparmar09,https://www.linkedin.com/in/nikiparmar,https://miro.medium.com/v2/resize:fit:1400/0*iH1nF6xxkDvFWRmt,Attention is all you need 2017,,Essential AI; https://montgomerysummit.com/wp-content/uploads/Essential-AI-TileUnofficial.png,Co-Founder
Xiaoou Tang,161540,qpBtpGsAAAAJ,https://mmlab.ie.cuhk.edu.hk/,,,"https://imageio.forbes.com/specials-images/imageserve/620d2bac1a785fad5adcaff2/0x0.jpg?format=jpg&crop=1735,1737,x0,y268,safe&height=416&width=416&fit=bounds",SRCNN 2015,,The Chinese University of Hong Kong; https://wun.ac.uk/wp-content/uploads/cu_logo_4c_centre.gif,Professor
Cordelia Schmid,157851,IvqCXP4AAAAJ,,,,https://thoth.inrialpes.fr/~schmid/images/photoCordelia.gif,A performance evaluation of local descriptors 2005,,INRIA; https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Inr_logo_rouge.svg/2560px-Inr_logo_rouge.svg.png,Research director
Llion Jones,186341,_3_P5VwAAAAJ,,YesThisIsLion,https://jp.linkedin.com/in/llion-jones-9ab3064b,https://dldnews.com/wp-content/uploads/2025/01/Llion-Jones-600x600-1.jpg,Attention is all you need 2017,,SakanaAI; https://www.nea.com/_next/image?url=https%3A%2F%2Fstatamic.nea.com%2Fassets%2Fsakana-ai_transparent.png&w=3840&q=75,CTO
Olaf Ronneberger,183456,7jrO1NwAAAAJ,https://lmb.informatik.uni-freiburg.de/people/ronneber/,ORonneberger,,https://lmb.informatik.uni-freiburg.de/people/ronneber/Ronneberger_Portrait.jpg,U-Net 2015,,University of Freiburg; https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Siegel_der_Albert-Ludwigs-Universit%C3%A4t_Freiburg.svg/800px-Siegel_der_Albert-Ludwigs-Universit%C3%A4t_Freiburg.svg.png,Professor
Richard S. Sutton,152559,6m4wv6gAAAAJ,http://www.incompleteideas.net/,RichardSSutton,https://www.linkedin.com/in/richard-sutton-0653545/?originalSubdomain=ca,https://alberta-wealth.com/wp-content/uploads/2023/09/Dr.-Richard-S.-Sutton-Headshot.jpg,Reinforcement learning: An introduction 1998,,University of Alberta; https://cdn.worldvectorlogo.com/logos/university-of-alberta-3.svg,Professor
Christopher M. Bishop,153985,gsr-K3ADUvAC,,,https://uk.linkedin.com/in/christophermbishop,https://upload.wikimedia.org/wikipedia/commons/7/7e/Christopher_Bishop_Royal_Society_%28cropped%29.jpg,PRML 2006,,Microsoft Research; https://media.licdn.com/dms/image/v2/D4E22AQHlbUZFwqyyuA/feedshare-shrink_2048_1536/feedshare-shrink_2048_1536/0/1712606729339?e=2147483647&v=beta&t=zhQGKfHwhLaTY7ZaSAYFdKr1CWozh8DVulDhESss34w,Technical Fellow
Judea Pearl,154031,bAipNH8AAAAJ,https://bayes.cs.ucla.edu/jp_home.html,yudapearl,https://www.linkedin.com/learning/machine-learning-and-ai-foundations-causal-inference-and-modeling/judea-pearl-and-the-causal-revolution,https://www.preposterousuniverse.com/wp-content/uploads/judea-pearl.jpg,Probabilistic reasoning in intelligent systems: Networks of plausible inference 1995,,University of California; https://justamemo.com/wp/wp-content/uploads/2013/01/uni_of_california_seal_detail.gif,Professor
Peter E. Hart,152540,EmP8sFQAAAAJ,https://www.peterhart.net/,,,https://upload.wikimedia.org/wikipedia/commons/d/d9/Peter_E._Hart_at_CHM_Mar-2005.jpg,Pattern classification 2006,,Ricoh Innovations; https://files.goptc.us/uploads/aaofficesystems.com/ricoh.png?1583262629155,Chairman and President
Ali Farhadi,169865,jeOFRDsAAAAJ,https://homes.cs.washington.edu/~ali/,,https://www.linkedin.com/in/ali-farhadi-098430b1,https://www.cs.washington.edu/wp-content/uploads/elementor/thumbs/portrait-ali-farhadi-qwz5b9z1tdm7qns6exc0gkx5j7ozw8stxkw08j9jts.jpg,YOLO 2016,,University of Washington's eScience Institute; https://escience.washington.edu/wp-content/uploads/2022/07/escience-logo.png,Professor
Thomas Davenport,162027,QUhNN6QAAAAJ,https://www.tomdavenport.com/,tdav,https://www.linkedin.com/in/davenporttom/,https://m.media-amazon.com/images/S/amzn-author-media-prod/nqu7aujqd9ks11cal2vo1co7j3.jpg,Working knowledge: How organizations manage what they know 1998,,Babson College; https://www.babson.edu/media/images/babson-logo.png,Distinguished Professor
Jia Deng,169938,U3Eub-EAAAAJ,https://www.cs.princeton.edu/~jiadeng/,jiadeng,https://www.linkedin.com/in/jia-deng-73bb4430,https://www.cs.princeton.edu/~jiadeng/img/jiadeng.jpg,ImageNet 2009,,Princeton University; https://1000logos.net/wp-content/uploads/2022/07/University-of-Princeton-Logo.png,Associate Professor
Klaus-Robert Müller,157140,jplQac8AAAAJ,,,,https://www.leopoldina.org/fileadmin/_processed_/7/d/csm_M%C3%BCller_Klaus-Robert__c_Bifold_web_9eb8f3135a.jpg,Nonlinear component analysis as a kernel eigenvalue problem 1998,,Korea University; https://upload.wikimedia.org/wikipedia/en/thumb/f/f6/Korea_University_Global_Symbol.svg/1200px-Korea_University_Global_Symbol.svg.png,Distinguished Professorship
Alex Graves,157681,DaFHynwAAAAJ,https://www.cs.toronto.edu/~graves/,,,https://www.cs.toronto.edu/~graves/pic.jpg,DQN 2015,,University of Toronto; https://fundit.fr/sites/default/files/styles/max_650x650/public/actors/2527-universite-toronto.png?itok=mPR77h6x,CIFAR Junior Fellow
Alexei A. Efros,159440,d97bGd8AAAAJ,https://people.eecs.berkeley.edu/~efros/,,https://www.linkedin.com/in/alexei-efros-890736a3,https://www2.eecs.berkeley.edu/Faculty/Photos/Fullsize/efros.jpg,CycleGAN 2017,,UC Berkeley; https://images.fineartamerica.com/images/artworkimages/medium/2/berkeley-university-of-california-logo-kls80-kakanda-lee-setiawan-transparent.png,Professor
Max Welling,168506,8200InoAAAAJ,,wellingmax,https://nl.linkedin.com/in/max-welling-4a783910,https://staff.fnwi.uva.nl/m.welling/wp-content/uploads/Max-Welling_0633-LR-small-289x300.jpg,VAE 2013,,University of Amsterdam; https://projectechoes.eu/wp-content/uploads/uva-logo-uvamerken_eng-1406x236-300dpi-700x245.png,Professor
Aidan Gomez,180652,2oq9614AAAAJ,https://gom.ai/,AidanNGomez,https://ca.linkedin.com/in/aidangomez,https://image.cnbcfm.com/api/v1/image/107433889-1719441078229-Aidan_Gomez_2.png?v=1719441156,Attention is all you need 2017,,Cohere; https://entrepreneurs.utoronto.ca/wp-content/uploads/2021/09/Cohere-Logo.png,Co-founder and CEO
David Lowe,144513,8vs5HGYAAAAJ,https://www.cs.ubc.ca/~lowe/home.html,,https://www.linkedin.com/in/raisindave,https://www.cs.ubc.ca/~lowe/photos/david2010s.jpg,SIFT 2004,,University of British Columbia; https://ires.ubc.ca/files/2019/10/ubc-logo.png,Professor
Leonidas Guibas,152215,5JlEyTAAAAAJ,,,,https://engineering.stanford.edu/sites/default/files/styles/large_square/public/media/person/leonidas-guibas1368774000000.jpg?h=ad49cdd0&itok=1UZwjyub,PointNet 2017,,Stanford; https://betterbuildingssolutioncenter.energy.gov/sites/default/files/2024-08/Stanford%20Logo_0.png,Professor
Rob Fergus,147037,GgQ9GEkAAAAJ,https://cs.nyu.edu/~fergus/,rob_fergus,,https://cs.nyu.edu/~fergus/rob4.png,Visualizing and understanding convolutional networks 2014,,New York University; https://cdn.freelogovectors.net/wp-content/uploads/2023/01/nyu_seal_new_york_university2-freelogovectors.net_.png,Professor
Fabian Pedregosa,157775,PJQNw9oAAAAJ,https://fa.bianp.net/,fpedregosa,https://ch.linkedin.com/in/fabianpedregosa,https://storage.googleapis.com/gweb-research2023-media/pubtools/4718.png,Scikit-learn 2011,,Google; https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Google_2015_logo.svg/1200px-Google_2015_logo.svg.png,Research Scientist
Illia Polosukhin,181621,3SyxFIAAAAAJ,,ilblackdragon,https://pt.linkedin.com/in/illia-polosukhin-77b6538,https://avatars.githubusercontent.com/u/175486?v=4,Attention is all you need 2017,,NEAR; https://cryptologos.cc/logos/near-protocol-near-logo.png,Co-Founder
Antonio Torralba,146812,8cxDHS4AAAAJ,https://web.mit.edu/torralba/www/,,https://www.linkedin.com/in/antonio-torralba-46444440,https://mitibmwatsonailab.mit.edu/wp-content/uploads/2020/03/Antonio_Torralba_square.jpg,Learning deep features for discriminative localization 2016,,MIT; https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/MIT_logo.svg/2560px-MIT_logo.svg.png,Professor
Rehan Akbani,144555,kyFJh1IAAAAJ,,,,https://www.utsa.edu/today/2018/images/RehanAkbani340.jpg,Comprehensive molecular portraits of human breast tumours 2012,,MD Anderson Cancer Center; https://upload.wikimedia.org/wikipedia/en/thumb/7/74/MD_Anderson_Cancer_Center_logo.svg/1200px-MD_Anderson_Cancer_Center_logo.svg.png,Professor
Ming-Hsuan Yang,145696,p9-ohHsAAAAJ,https://faculty.ucmerced.edu/mhyang/,,https://www.linkedin.com/in/minghsuanyang/,https://eecs.ucmerced.edu/sites/eecs.ucmerced.edu/files/photo-yang-ming-hsuan.jpg,Online object tracking: A benchmark 2013,,University of California at Merced; https://upload.wikimedia.org/wikipedia/en/5/51/UC_Merced_Seal.png,Professor
"Michael J. Pencina, PhD",132890,I7tckLIAAAAJ,https://scholars.duke.edu/person/michael.pencina,pencinaphd,https://www.linkedin.com/in/michael-pencina-89194a42/,https://biostat.duke.edu/sites/default/files/styles/freeform_scaled/public/2022-04/pencina.michael.png?itok=UcpCgrUq,Heart disease and stroke statistics—2017 update: a report from the American Heart Association 2017,,Duke University; https://upload.wikimedia.org/wikipedia/en/thumb/c/ce/Duke_University_seal.svg/1200px-Duke_University_seal.svg.png,Professor
Dacheng Tao,147303,RwlJNLcAAAAJ,,,https://sg.linkedin.com/in/dacheng-tao-a12618b,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQC0_NcAISw5bY_Y6p-U6UoHAnhSXIugNtFUg&s,Knowledge distillation: A survey 2021,,Nanyang Technological University; https://download.logo.wine/logo/Nanyang_Technological_University/Nanyang_Technological_University-Logo.wine.png,Professor
Dragomir Anguelov,142018,T04c3fwAAAAJ,,,https://www.linkedin.com/in/dragomiranguelov,https://cdn.prod.website-files.com/65eb80ea2637c99301d84bd8/65f9ad7dd7ca852c998f32b6_Dragomir.jpeg,Going deeper with convolutions 2015,,Waymo; https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Waymo_logo.svg/1200px-Waymo_logo.svg.png,VP and Head of Research
Tsung-Yi Lin,149368,_BPdgV0AAAAJ,https://tsungyilin.info/,TsungYiLinCV,https://www.linkedin.com/in/tsung-yi-lin-48a4b541,https://media.licdn.com/dms/image/v2/C5603AQGhrPQh9SZUKA/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1516945061399?e=2147483647&v=beta&t=ZRZw5co80kcE861cJAhNxMr28c1nC5s9rXO_IqvpE1Y,COCO 2014,,NVIDIA; https://upload.wikimedia.org/wikipedia/sco/thumb/2/21/Nvidia_logo.svg/351px-Nvidia_logo.svg.png,Research Scientist
Ming-Wei Chang,151186,GiCqMFkAAAAJ,https://mingweichang.org/,mchang21,https://www.linkedin.com/in/ming-wei-chang-4962497,https://media.licdn.com/dms/image/v2/C5603AQE2cBeq-3Sd1w/profile-displayphoto-shrink_400_400/profile-displayphoto-shrink_400_400/0/1516284040942?e=2147483647&v=beta&t=Eswshe0KzGubgGXf7qlw2N7IBbcisU6dUBTroc_d8ds,BERT 2018,,DeepMind; https://upload.wikimedia.org/wikipedia/commons/1/12/DeepMind_logo.png,Research Scientist
Jason Weston,131800,lMkTx0EAAAAJ,,jaseweston,https://www.linkedin.com/in/jason-weston-159130181/,https://cml.rhul.ac.uk/images/people/jason.jpg,Gene selection for cancer classification using support vector machines 2002,,Meta; https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Meta-Logo.png/2560px-Meta-Logo.png,Research Scientist
Vipin Kumar,150856,BnxU9TEAAAAJ,https://www-users.cse.umn.edu/~kumar001/,vipinkumarUMN,https://www.linkedin.com/in/vipin-kumar-518101/,https://cse.umn.edu/sites/cse.umn.edu/files/Kumar_Vipin_1.jpg,Introduction to data mining 2016,,University of Minnesota; https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/University_of_Minnesota_Logo.svg/2560px-University_of_Minnesota_Logo.svg.png,Professor
Qiang Yang (杨强）,111893,1LxWZLQAAAAJ,http://www.cse.ust.hk/~qyang,,,https://www.bfa-geds.com/geds-admin/wp-content/uploads/2022/04/Yang_Qiang-200x3001-1.png,Top 10 algorithms in data mining 2008,,HKUST; https://upload.wikimedia.org/wikipedia/en/thumb/c/cd/UST.svg/1200px-UST.svg.png,Emeritus Professor
Xiaogang Wang,132779,#NAME?,https://www.ee.cuhk.edu.hk/~xgwang/,,,https://www.ee.cuhk.edu.hk/images/content/people/academic-staff/WANG-Xiaogang.JPG,PSPNet 2017,,The Chinese University of Hong Kong; https://wun.ac.uk/wp-content/uploads/cu_logo_4c_centre.gif,Professor
Laurens van der Maaten,145762,6GDfcqEAAAAJ,https://lvdmaaten.github.io/,lvdmaaten,https://www.linkedin.com/in/laurens-van-der-maaten-1255811?trk=public_post_feed-actor-name,https://lvdmaaten.github.io/images/laurens.png,Visualizing data using t-SNE 2008,,Meta; https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Meta-Logo.png/2560px-Meta-Logo.png,Distinguished Research Scientist
Alexander C Berg,136605,jjEht8wAAAAJ,https://acberg.com/,AlexanderC12224,https://www.linkedin.com/in/alexander-berg-923660135,https://acberg.com/figs/alex_berg_self.jpg,ILSVRC 2015,,University of California Irvine; https://upload.wikimedia.org/wikipedia/en/thumb/0/0e/University_of_California%2C_Irvine_seal.svg/1200px-University_of_California%2C_Irvine_seal.svg.png,Professor
Chih-Jen Lin,123855,SLMkts8AAAAJ,https://www.csie.ntu.edu.tw/~cjlin/,jclin_jen,https://www.linkedin.com/in/chih-jen-lin-a5a91a15/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=tw,https://mbzuai.ac.ae/wp-content/uploads/2022/12/Chih-Jen-Lin-inner-pic.jpg,LIBSVM 2011,,National Taiwan University; https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/National_Taiwan_University_seal.svg/1200px-National_Taiwan_University_seal.svg.png,Distinguished professor
Stuart Russell,128761,2oy3OXYAAAAJ,https://people.eecs.berkeley.edu/~russell/,,https://www.linkedin.com/in/stuartjonathanrussell/,https://www2.eecs.berkeley.edu/Faculty/Photos/Fullsize/russell.jpg,Artificial intelligence: a modern approach 2010,,"University of California, Berkeley; https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Seal_of_University_of_California%2C_Berkeley.svg/1200px-Seal_of_University_of_California%2C_Berkeley.svg.png",Professor
Mark Jenkinson,124919,-6XiFkUAAAAJ,https://researchers.adelaide.edu.au/profile/mark.jenkinson,uniofadelaide,https://uk.linkedin.com/in/mark-jenkinson-63b53b148,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR0sKBXxR_4PGDhXKJujnb4QydX7QdrUze7Hv9-5hrIzftbiUc7qd8dNM3jvkESqwodD6U&usqp=CAU,Advances in functional and structural MR image analysis and implementation as FSL 2004,,University of Adelaide; https://seeklogo.com/images/T/the-university-of-adelaide-logo-477A7A4711-seeklogo.com.png,Professor
Mehdi Mirza,134646,c646VbAAAAAJ,https://memimo.net/,,https://uk.linkedin.com/in/mehdi-mirza-22518a6,https://media.licdn.com/dms/image/v2/C4E03AQGGpaR-5OK_8Q/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1517672533104?e=2147483647&v=beta&t=c53jE28JfBuFRbMbxvpbbO1z5opDiibln1mt2e2fkKY,GANs 2020,,"MILA Lab, University of Montreal icon; https://upload.wikimedia.org/wikipedia/en/8/83/Mila_Research_Institute_Logo.png",PhD student
Alan Yuille,129646,FJ-huxgAAAAJ,https://www.cs.jhu.edu/~ayuille/,,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTs5_iPVEHvx1mPhXpjFjaqm_PFpLeGLZXnog&s,DeepLab 2017,,Johns Hopkins University; https://crystalpng.com/wp-content/uploads/2025/01/johns-hopkins-university-logo-in-circle.png,Professor
Wolfram Burgard,123704,zj6FavAAAAAJ,https://www.utn.de/1/wolfram-burgard/,utn_nuremberg,https://www.linkedin.com/company/technische-universit%C3%A4t-n%C3%BCrnberg,https://lh5.googleusercontent.com/proxy/Rjb4Ui6pj7sQrHUmvvFvVkCe4UxjzvMQ3vUXb_CdgypqtnL8TZdxcn6fFHmbIrRKKa5Qe9f7DBJNZkbf8u6MF2aBhEjYIh_sIjN4vvJAmWDdvL73YwuhmLSJnyA,Probabilistic robotics 2005,,Technical University of Nuremberg；https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7h5a2JXns_QtmhV-PGxpVQYYrZLgVW-DR0g&s ,Professor
Scott Reed,129367,jEANvfgAAAAJ,https://reedscot.github.io/,scott_e_reed,https://www.linkedin.com/in/reedscott,https://reedscot.github.io/IMG_1046.jpg,Going deeper with convolutions 2015,,NVIDIA; https://upload.wikimedia.org/wikipedia/sco/thumb/2/21/Nvidia_logo.svg/351px-Nvidia_logo.svg.png,Research Scientist
Joseph Redmon,131470,TDk_NfkAAAAJ,https://pjreddie.com/,pjreddie,,https://news.cs.washington.edu/wp-content/uploads/2018/04/joseph-redmon-allen-school.jpg,YOLO 2016,,University of Washington's eScience Institute; https://escience.washington.edu/wp-content/uploads/2022/07/escience-logo.png,Ph.D.
Timothy P. Lillicrap,131913,htPVdRMAAAAJ,https://contrastiveconvergence.net/~timothylillicrap/index.php,,,https://neuroscience.stanford.edu/sites/default/files/timothy_lillicrap_1.png,AlphaGo 2016,,Google; https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Google_2015_logo.svg/1200px-Google_2015_logo.svg.png,Director of Research
Daphne Koller,116694,5Iqe53IAAAAJ,,,https://www.linkedin.com/in/daphne-koller-4053a820,https://www.insitro.com/wp-content/uploads/2023/12/New-Daphne-Website-Low-Res-344.jpg,Probabilistic graphical models: principles and techniques 2009,,insitro; https://www.insitro.com/wp-content/uploads/2023/12/logo-insitro.png,CEO and Founder
Wei Liu,120899,yFMX138AAAAJ,https://www.cs.unc.edu/~wliu/,,https://www.linkedin.com/in/lwbiosoft,https://www.cs.unc.edu/~wliu/images/wliu.png,Going deeper with convolutions 2015,,Apple; https://cdn-icons-png.flaticon.com/512/0/747.png,Research Scientist
Richard Szeliski,112414,3_u1jHQAAAAJ,https://szeliski.org/,szeliski,https://www.linkedin.com/in/richard-szeliski-865047125,https://www.microsoft.com/en-us/research/wp-content/uploads/2020/02/Rick-Szeliski_360x360.jpg,A taxonomy and evaluation of dense two-frame stereo correspondence algorithms 2002,,University of Washington's eScience Institute; https://escience.washington.edu/wp-content/uploads/2022/07/escience-logo.png,Affiliate Professor
Shuicheng Yan,116600,DNuiPHwAAAAJ,https://yanshuicheng.info/,shuicheng0320,https://www.linkedin.com/in/shuicheng-yan-123a866/,https://yanshuicheng.info/_next/static/media/bg-shuicheng-hr.b09f4fce.webp,NIN 2014,,National University of Singapore; https://logonoid.com/images/national-university-of-singapore-logo.png,Distinguished Professor
William T. Freeman,115773,0zZnyMEAAAAJ,,,https://www.linkedin.com/in/bill-freeman-a5140412,https://lh3.googleusercontent.com/proxy/wD7u278ukh8AmSnY8DnrF2BwRj7mhM0--xNRhmasKu0bNGSMBMJXHM8FsZFsVln4LDrmOb9K51ycplgJuVnrsJk7YCA,Labelme 2008,,MIT; https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/MIT_logo.svg/2560px-MIT_logo.svg.png,Professor
Kevin Murphy,116099,MxxZkEcAAAAJ,https://www.cs.ubc.ca/~murphyk/,sirbayes,https://www.linkedin.com/in/kevin-murphy-20684115,https://acms.nd.edu/assets/505793/300x/kevin_murphy.png,DeepLab 2017,,Google; https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Google_2015_logo.svg/1200px-Google_2015_logo.svg.png,Research Scientist
Soumith Chintala,125945,36ofBJgAAAAJ,https://soumith.ch/,soumithchintala,https://linkedin.com/in/soumith,https://avatars.githubusercontent.com/u/1310570?v=4,Pytorch 2019,,Meta; https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Meta-Logo.png/2560px-Meta-Logo.png,Researcher
Kilian Weinberger,122480,8RVWMycAAAAJ,https://www.cs.cornell.edu/~kilian/,KilianQW,https://www.linkedin.com/in/kilian-weinberger-40b6844,https://stat.cornell.edu/sites/default/files/styles/large_retina/public/Weinberger.png?itok=mMvIjgtg,DenseNet 2017,,Cornell University; https://upload.wikimedia.org/wikipedia/commons/4/42/Cornell_University_Logo.png,Professor
David Warde-Farley,118960,MOgfm8oAAAAJ,https://dwf.name/,dwf,https://uk.linkedin.com/in/david-warde-farley-55a0825,https://media.licdn.com/dms/image/v2/C5622AQH9j5VYczZa-A/feedshare-shrink_800/feedshare-shrink_800/0/1675846413411?e=2147483647&v=beta&t=5Q2PAtYafvIrf1cyDKZnaG-VkfxSkeq-A1N_McDfIYg,GANs 2014,,DeepMind; https://upload.wikimedia.org/wikipedia/commons/1/12/DeepMind_logo.png,Staff Research Scientist
